route_id,month,day_of_week,hour_source_time,stop_sequence,stop_code,distance_from_src,arrival_time
9847,03,1,10,35,25956,16398,66.06
9847,03,1,10,36,25957,16713,67.33
9847,03,1,10,37,25960,17065,67.89
9847,03,1,10,38,26619,17666,69.24
9847,03,1,10,39,26621,18330,70.37
9847,03,1,10,40,21617,18658,71.87
9847,03,1,10,41,21479,19417,73.38
9847,03,1,10,42,20611,20259,75.01
9847,03,1,10,43,26656,20321,76.23
9847,03,1,10,44,22951,20942,76.21
9847,03,2,10,1,37413,0,1.27
9847,03,2,10,2,31685,492,1.73
9847,03,2,10,3,39938,706,2.51
9847,03,2,10,4,34905,1038,3.38
9847,03,2,10,5,31446,1311,4.25
9847,03,2,10,6,36312,1767,6.97
9847,03,2,10,7,36319,2304,9.04
9847,03,2,10,8,34594,2609,10.92
9847,03,2,10,9,34595,2891,11.81
9847,03,2,10,10,35778,3152,12.53
9847,03,2,10,11,35855,3599,13.95
9847,03,2,10,12,35795,4095,16.2
9847,03,2,10,13,35846,4457,17.12
9847,03,2,10,14,34937,4670,18.04
9847,03,2,10,15,36329,5007,19.22
9847,03,2,10,16,36326,5308,21.41
9847,03,2,10,17,33895,5774,23.65
9847,03,2,10,18,36366,5963,24.5
9847,03,2,10,19,36368,6398,27.83
9847,03,2,10,20,31461,6679,32.07
9847,03,2,10,21,36379,7120,33.92
9847,03,2,10,22,33823,7452,35.13
9847,03,2,10,23,25274,8310,36.51
9847,03,2,10,24,21609,9695,40.63
9847,03,2,10,25,25636,10522,43.45
9847,03,2,10,26,20004,11205,46.26
9847,03,2,10,27,23017,11814,50.88
9847,03,2,10,28,20727,12179,52.89
9847,03,2,10,29,21669,12956,55.24
9847,03,2,10,30,24068,13883,59.18
9847,03,2,10,31,21564,14207,60.53
9847,03,2,10,32,21615,14836,62.06
9847,03,2,10,33,21415,15191,63.32
9847,03,2,10,34,37348,16132,66.4
9847,03,2,10,35,25956,16520,68.16
9847,03,2,10,36,25957,16835,69.12
9847,03,2,10,37,25960,17187,69.67
9847,03,2,10,38,26619,17788,71.09
9847,03,2,10,39,26621,18452,72.2
9847,03,2,10,40,21617,18780,73.53
9847,03,2,10,41,21479,19539,75.16
9847,03,2,10,42,20611,20228,77.05
9847,03,2,10,43,26656,20445,77.96
9847,03,2,10,44,22951,21040,78.01
9847,03,3,10,1,37413,0,0.95
9847,03,3,10,2,31685,492,1.41
9847,03,3,10,3,39938,706,2.41
9847,03,3,10,4,34905,1038,3.36
9847,03,3,10,5,31446,1339,4.54
9847,03,3,10,6,36312,1795,7.2
9847,03,3,10,7,36319,2332,9.21
9847,03,3,10,8,34594,2637,10.95
9847,03,3,10,9,34595,2919,11.9
9847,03,3,10,10,35778,3180,12.64
9847,03,3,10,11,35855,3627,14.24
9847,03,3,10,12,35795,4123,16.09
9847,03,3,10,13,35846,4485,17.04
9847,03,3,10,14,34937,4698,17.97
9847,03,3,10,15,36329,5035,19.41
9847,03,3,10,16,36326,5336,21.02
9847,03,3,10,17,33895,5802,23.13
9847,03,3,10,18,36366,5991,23.93
9847,03,3,10,19,36368,6426,26.6
9847,03,3,10,20,31461,6707,29.64
9847,03,3,10,21,36379,7148,31.39
9847,03,3,10,22,33823,7480,32.53
9847,03,3,10,23,25274,8338,33.84
9847,03,3,10,24,21609,9723,38.45
9847,03,3,10,25,25636,10550,42.1
9847,03,3,10,26,20004,11233,46.03
9847,03,3,10,27,23017,11842,50.32
9847,03,3,10,28,20727,12207,51.89
9847,03,3,10,29,21669,12984,53.99
9847,03,3,10,30,24068,13911,57.9
9847,03,3,10,31,21564,14235,59.04
9847,03,3,10,32,21615,14864,59.97
9847,03,3,10,33,21415,15166,61.04
9847,03,3,10,34,37348,16107,63.71
9847,03,3,10,35,25956,16495,64.62
9847,03,3,10,36,25957,16810,65.63
9847,03,3,10,37,25960,17162,66.17
9847,03,3,10,38,26619,17763,67.54
9847,03,3,10,39,26621,18427,68.66
9847,03,3,10,40,21617,18755,69.92
9847,03,3,10,41,21479,19514,71.53
9847,03,3,10,42,20611,20189,70.31
9847,03,3,10,43,26656,20365,72.29
9847,03,3,10,44,22951,20924,73.83
9847,03,4,10,1,37413,0,0.88
9847,03,4,10,2,31685,492,1.38
9847,03,4,10,3,39938,706,2.13
9847,03,4,10,4,34905,1038,2.91
9847,03,4,10,5,31446,1339,3.99
9847,03,4,10,6,36312,1795,6.21
9847,03,4,10,7,36319,2332,8.16
9847,03,4,10,8,34594,2637,9.57
9847,03,4,10,9,34595,2919,10.5
9847,03,4,10,10,35778,3180,11.16
9847,03,4,10,11,35855,3627,12.47
9847,03,4,10,12,35795,4123,15.06
9847,03,4,10,13,35846,4449,16.15
9847,03,4,10,14,34937,4662,17.05
9847,03,4,10,15,36329,5035,18.25
9847,03,4,10,16,36326,5276,20.2
9847,03,4,10,17,33895,5742,22.36
9847,03,4,10,18,36366,5931,23.02
9847,03,4,10,19,36368,6366,25.62
9847,03,4,10,20,31461,6647,28.06
9847,03,4,10,21,36379,7088,30.12
9847,03,4,10,22,33823,7420,31.26
9847,03,4,10,23,25274,8278,32.74
9847,03,4,10,24,21609,9663,36.92
9847,03,4,10,25,25636,10490,39.21
9847,03,4,10,26,20004,11173,42.38
9847,03,4,10,27,23017,11782,46.23
9847,03,4,10,28,20727,12147,48.6
9847,03,4,10,29,21669,12924,52.79
9847,03,4,10,30,24068,13851,57.8
9847,03,4,10,31,21564,14175,58.82
9847,03,4,10,32,21615,14804,61.16
9847,03,4,10,33,21415,15159,62.33
9847,03,4,10,34,37348,16100,65.94
9847,03,4,10,35,25956,16488,66.95
9847,03,4,10,36,25957,16803,67.92
9847,03,4,10,37,25960,17155,68.41
9847,03,4,10,38,26619,17756,69.82
9847,03,4,10,39,26621,18420,70.9
9847,03,4,10,40,21617,18748,72.38
9847,03,4,10,41,21479,19507,74.18
9847,03,4,10,42,20611,20199,76.6
9847,03,4,10,43,26656,20478,77.77
9847,03,4,10,44,22951,21073,77.61
9847,03,5,10,1,37413,0,0.96
9847,03,5,10,2,31685,492,1.35
9847,03,5,10,3,39938,706,2.24
9847,03,5,10,4,34905,1038,2.97
9847,03,5,10,5,31446,1339,4.24
9847,03,5,10,6,36312,1795,6.68
9847,03,5,10,7,36319,2332,8.78
9847,03,5,10,8,34594,2637,10.17
9847,03,5,10,9,34595,2919,11.05
9847,03,5,10,10,35778,3180,11.7
9847,03,5,10,11,35855,3627,13
9847,03,5,10,12,35795,4123,14.83
9847,03,5,10,13,35846,4485,15.75
9847,03,5,10,14,34937,4698,16.65
9847,03,5,10,15,36329,5035,17.72
9847,03,5,10,16,36326,5336,19.22
9847,03,5,10,17,33895,5802,21.94
9847,03,5,10,18,36366,5991,22.59
9847,03,5,10,19,36368,6426,25.69
9847,03,5,10,20,31461,6707,28.9
9847,03,5,10,21,36379,7148,30.58
9847,03,5,10,22,33823,7480,31.78
9847,03,5,10,23,25274,8338,32.91
9847,03,5,10,24,21609,9723,36.38
9847,03,5,10,25,25636,10550,38.95
9847,03,5,10,26,20004,10917,43.38
9847,03,5,10,27,23017,11473,47.29
9847,03,5,10,28,20727,12207,47.37
9847,03,5,10,29,21669,12984,49.43
9847,03,5,10,30,24068,13911,53.67
9847,03,5,10,31,21564,14235,55.11
9847,03,5,10,32,21615,14249,59.51
9847,03,5,10,33,21415,13944,59.53
9847,03,5,10,34,37348,15287,61.44
9847,03,5,10,35,25956,15183,64.12
9847,03,5,10,36,25957,15498,65.28
9847,03,5,10,37,25960,16393,66.3
9847,03,5,10,38,26619,15791,65.31
9847,03,5,10,39,26621,16455,66.41
9847,03,5,10,40,21617,16783,67.9
9847,03,5,10,41,21479,17542,69.37
9847,03,5,10,42,20611,18234,71.09
9847,03,5,10,43,26656,18523,71.67
9847,03,5,10,44,22951,19149,72.3
9847,03,6,10,1,37413,0,1.26
9847,03,6,10,2,31685,492,1.71
9847,03,6,10,3,39938,706,2.87
9847,03,6,10,4,34905,1038,4.05
9847,03,6,10,5,31446,1339,5.54
9847,03,6,10,6,36312,1795,7.46
9847,03,6,10,7,36319,2332,11.17
9847,03,6,10,8,34594,2637,13.92
9847,03,6,10,9,34595,2919,15.16
9847,03,6,10,10,35778,3180,15.86
9847,03,6,10,11,35855,3627,17.44
9847,03,6,10,12,35795,4123,19.4
9847,03,6,10,13,35846,4485,20.34
9847,03,6,10,14,34937,4698,21.15
9847,03,6,10,15,36329,5035,22.16
9847,03,6,10,16,36326,5336,24.75
9847,03,6,10,17,33895,5802,27.52
9847,03,6,10,18,36366,5991,28.37
9847,03,6,10,19,36368,6426,30.7
9847,03,6,10,20,31461,6707,34.42
9847,03,6,10,21,36379,7148,36.21
9847,03,6,10,22,33823,7480,37.63
9847,03,6,10,23,25274,8338,39.16
9847,03,6,10,24,21609,9723,42.87
9847,03,6,10,25,25636,10550,45.19
9847,03,6,10,26,20004,11233,47.57
9847,03,6,10,27,23017,11842,50.12
9847,03,6,10,28,20727,12207,51.99
9847,03,6,10,29,21669,12799,55.24
9847,03,6,10,30,24068,13726,58.71
9847,03,6,10,31,21564,14050,59.88
9847,03,6,10,32,21615,14679,61.68
9847,03,6,10,33,21415,15034,63.65
9847,03,6,10,34,37348,15975,67.99
9847,03,6,10,35,25956,16363,69.54
9847,03,6,10,36,25957,16678,70.56
9847,03,6,10,37,25960,17030,71.1
9847,03,6,10,38,26619,17631,72.62
9847,03,6,10,39,26621,18295,74.13
9847,03,6,10,40,21617,18623,75.47
9847,03,6,10,41,21479,19382,77.56
9847,03,6,10,42,20611,20051,80.53
9847,03,6,10,43,26656,20311,78.8
9847,03,6,10,44,22951,20848,81.1
9847,03,1,11,1,37413,0,1.27
9847,03,1,11,2,31685,492,1.86
9847,03,1,11,3,39938,665,2.52
9847,03,1,11,4,34905,997,3.53
9847,03,1,11,5,31446,1298,4.73
9847,03,1,11,6,36312,1795,7.33
9847,03,1,11,7,36319,2332,9.42
9847,03,1,11,8,34594,2513,10.59
9847,03,1,11,9,34595,2795,11.53
9847,03,1,11,10,35778,3056,12.17
9847,03,1,11,11,35855,3503,13.56
9847,03,1,11,12,35795,3999,15.78
9847,03,1,11,13,35846,4361,16.97
9847,03,1,11,14,34937,4574,17.92
9847,03,1,11,15,36329,4911,18.95
9847,03,1,11,16,36326,5212,20.74
9847,03,1,11,17,33895,5678,22.84
9847,03,1,11,18,36366,5867,23.6
9847,03,1,11,19,36368,6302,26.87
9847,03,1,11,20,31461,6583,31.22
9847,03,1,11,21,36379,7024,32.87
9847,03,1,11,22,33823,7356,34.09
9847,03,1,11,23,25274,8214,35.39
9847,03,1,11,24,21609,9599,39.62
9847,03,1,11,25,25636,10426,42.22
9847,03,1,11,26,20004,11109,44.92
9847,03,1,11,27,23017,11718,50.35
9847,03,1,11,28,20727,12083,52.18
9847,03,1,11,29,21669,12860,54.38
9847,03,1,11,30,24068,13787,58.43
9847,03,1,11,31,21564,14111,59.42
9847,03,1,11,32,21615,14740,61.18
9847,03,1,11,33,21415,15095,62.51
9847,03,1,11,34,37348,16036,65.9
9847,03,1,11,35,25956,16424,66.94
9847,03,1,11,36,25957,16739,68.05
9847,03,1,11,37,25960,17091,68.73
9847,03,1,11,38,26619,17692,70.14
9847,03,1,11,39,26621,18356,72.44
9847,03,1,11,40,21617,18684,74.23
9847,03,1,11,41,21479,19443,75.94
9847,03,1,11,42,20611,20135,77.82
9847,03,1,11,43,26656,20424,78.34
9847,03,1,11,44,22951,21050,78.93
9847,03,2,11,1,37413,0,0.58
9847,03,2,11,2,31685,492,0.96
9847,03,2,11,3,39938,706,1.88
9847,03,2,11,4,34905,1038,3.01
9847,03,2,11,5,31446,1339,4.03
9847,03,2,11,6,36312,1795,6.15
9847,03,2,11,7,36319,2332,8.33
9847,03,2,11,8,34594,2637,10.21
9847,03,2,11,9,34595,2919,11.14
9847,03,2,11,10,35778,3180,11.73
9847,03,2,11,11,35855,3627,13.31
9847,03,2,11,12,35795,4123,15.75
9847,03,2,11,13,35846,4485,16.74
9847,03,2,11,14,34937,4698,17.47
9847,03,2,11,15,36329,5035,18.55
9847,03,2,11,16,36326,5336,20.63
9847,03,2,11,17,33895,5802,23.05
9847,03,2,11,18,36366,5991,23.87
9847,03,2,11,19,36368,6426,26.83
9847,03,2,11,20,31461,6707,30.15
9847,03,2,11,21,36379,7148,31.96
9847,03,2,11,22,33823,7480,33.09
9847,03,2,11,23,25274,8338,34.38
9847,03,2,11,24,21609,9723,38.36
9847,03,2,11,25,25636,10550,41.21
9847,03,2,11,26,20004,11233,43.77
9847,03,2,11,27,23017,11842,48.54
9847,03,2,11,28,20727,12207,50.26
9847,03,2,11,29,21669,12984,52.66
9847,03,2,11,30,24068,13911,57.18
9847,03,2,11,31,21564,14235,58.28
9847,03,2,11,32,21615,14864,59.87
9847,03,2,11,33,21415,15219,61.17
9847,03,2,11,34,37348,16160,65.34
9847,03,2,11,35,25956,16548,66.48
9847,03,2,11,36,25957,16863,67.49
9847,03,2,11,37,25960,17215,68.12
9847,03,2,11,38,26619,17816,69.88
9847,03,2,11,39,26621,18480,72.25
9847,03,2,11,40,21617,18808,73.7
9847,03,2,11,41,21479,19567,75.6
9847,03,2,11,42,20611,20259,77.36
9847,03,2,11,43,26656,20548,77.97
9847,03,2,11,44,22951,21125,78.39
9847,03,3,11,1,37413,0,0.73
9847,03,3,11,2,31685,492,1.11
9847,03,3,11,3,39938,706,1.89
9847,03,3,11,4,34905,1038,3.1
9847,03,3,11,5,31446,1339,4.44
9847,03,3,11,6,36312,1795,7.03
9847,03,3,11,7,36319,2332,9.27
9847,03,3,11,8,34594,2637,11.07
9847,03,3,11,9,34595,2919,12.06
9847,03,3,11,10,35778,3180,12.72
9847,03,3,11,11,35855,3627,14.11
9847,03,3,11,12,35795,4123,16.53
9847,03,3,11,13,35846,4485,17.87
9847,03,3,11,14,34937,4698,18.79
9847,03,3,11,15,36329,5035,20.13
9847,03,3,11,16,36326,5336,22.05
9847,03,3,11,17,33895,5802,24.39
9847,03,3,11,18,36366,5991,25.35
9847,03,3,11,19,36368,6426,28.17
9847,03,3,11,20,31461,6707,31.41
9847,03,3,11,21,36379,7148,33.24
9847,03,3,11,22,33823,7480,34.56
9847,03,3,11,23,25274,8338,35.99
9847,03,3,11,24,21609,9723,40.27
9847,03,3,11,25,25636,10550,42.68
9847,03,3,11,26,20004,11233,45.84
9847,03,3,11,27,23017,11842,50.08
9847,03,3,11,28,20727,12207,51.8
9847,03,3,11,29,21669,12984,54.66
9847,03,3,11,30,24068,13911,58.69
9847,03,3,11,31,21564,14235,59.9
9847,03,3,11,32,21615,14864,61.38
9847,03,3,11,33,21415,15219,62.68
9847,03,3,11,34,37348,16160,65.94
9847,03,3,11,35,25956,16548,67.42
9847,03,3,11,36,25957,16863,68.35
9847,03,3,11,37,25960,17215,69
9847,03,3,11,38,26619,17816,70.75
9847,03,3,11,39,26621,18480,73.35
9847,03,3,11,40,21617,18808,75.19
9847,03,3,11,41,21479,19567,76.84
9847,03,3,11,42,20611,20259,78.48
9847,03,3,11,43,26656,20548,78.27
9847,03,3,11,44,22951,21149,79.46
9847,03,4,11,1,37413,0,2.02
9847,03,4,11,2,31685,492,2.46
9847,03,4,11,3,39938,706,3.4
9847,03,4,11,4,34905,1038,4.21
9847,03,4,11,5,31446,1339,5.72
9847,03,4,11,6,36312,1795,8.17
9847,03,4,11,7,36319,2332,10.28
9847,03,4,11,8,34594,2637,11.96
9847,03,4,11,9,34595,2919,12.98
9847,03,4,11,10,35778,3180,13.6
9847,03,4,11,11,35855,3627,15.03
9847,03,4,11,12,35795,4123,17.43
9847,03,4,11,13,35846,4485,18.6
9847,03,4,11,14,34937,4698,19.32
9847,03,4,11,15,36329,5035,20.38
9847,03,4,11,16,36326,5336,22.42
9847,03,4,11,17,33895,5802,24.81
9847,03,4,11,18,36366,5991,25.49
9847,03,4,11,19,36368,6426,29.49
9847,03,4,11,20,31461,6707,32.07
9847,03,4,11,21,36379,7148,34.12
9847,03,4,11,22,33823,7480,35.36
9847,03,4,11,23,25274,8282,36.44
9847,03,4,11,24,21609,9667,40.38
9847,03,4,11,25,25636,10494,42.83
9847,03,4,11,26,20004,11168,46.26
9847,03,4,11,27,23017,11730,52.68
9847,03,4,11,28,20727,12095,57.5
9847,03,4,11,29,21669,12862,58.41
9847,03,4,11,30,24068,13789,63.22
9847,03,4,11,31,21564,13864,63.58
9847,03,4,11,32,21615,14742,65.76
9847,03,4,11,33,21415,14902,70.75
9847,03,4,11,34,37348,15843,74.09
9847,03,4,11,35,25956,16231,75.35
9847,03,4,11,36,25957,16546,76.46
9847,03,4,11,37,25960,16898,76.96
9847,03,4,11,38,26619,17069,76.91
9847,03,4,11,39,26621,17733,79.03
9847,03,4,11,40,21617,18061,80.57
9847,03,4,11,41,21479,18820,82.47
9847,03,4,11,42,20611,19387,83.63
9847,03,4,11,43,26656,19690,85.43
9847,03,4,11,44,22951,20307,85.08
9847,03,5,11,1,37413,0,0.63
9847,03,5,11,2,31685,492,1.06
9847,03,5,11,3,39938,706,1.97
9847,03,5,11,4,34905,1038,2.95
9847,03,5,11,5,31446,1339,4.13
9847,03,5,11,6,36312,1795,6.46
9847,03,5,11,7,36319,2332,8.48
9847,03,5,11,8,34594,2637,9.96
9847,03,5,11,9,34595,2919,11.16
9847,03,5,11,10,35778,3180,11.78
9847,03,5,11,11,35855,3627,13.24
9847,03,5,11,12,35795,4123,15.45
9847,03,5,11,13,35846,4485,16.78
9847,03,5,11,14,34937,4698,17.75
9847,03,5,11,15,36329,5035,19.42
9847,03,5,11,16,36326,5336,20.79
9847,03,5,11,17,33895,5802,23.19
9847,03,5,11,18,36366,5991,24.02
9847,03,5,11,19,36368,6426,27.34
9847,03,5,11,20,31461,6707,31.16
9847,03,5,11,21,36379,7148,32.99
9847,03,5,11,22,33823,7480,34.41
9847,03,5,11,23,25274,8338,35.81
9847,03,5,11,24,21609,9723,39.6
9847,03,5,11,25,25636,10550,43.55
9847,03,5,11,26,20004,11233,48.7
9847,03,5,11,27,23017,11744,56.23
9847,03,5,11,28,20727,12207,56.09
9847,03,5,11,29,21669,12164,56.19
9847,03,5,11,30,24068,13137,59.95
9847,03,5,11,31,21564,14235,59.29
9847,03,5,11,32,21615,14404,59.8
9847,03,5,11,33,21415,14272,64.68
9847,03,5,11,34,37348,15226,65.08
9847,03,5,11,35,25956,15828,68.72
9847,03,5,11,36,25957,16143,69.75
9847,03,5,11,37,25960,15478,69.72
9847,03,5,11,38,26619,14948,67.26
9847,03,5,11,39,26621,16584,70.01
9847,03,5,11,40,21617,15792,69.26
9847,03,5,11,41,21479,16551,70.83
9847,03,5,11,42,20611,17243,72.57
9847,03,5,11,43,26656,17532,73.06
9847,03,5,11,44,22951,18158,73.63
9847,03,6,11,1,37413,0,1.22
9847,03,6,11,2,31685,492,1.91
9847,03,6,11,3,39938,706,3.04
9847,03,6,11,4,34905,959,4.7
9847,03,6,11,5,31446,1260,5.97
9847,03,6,11,6,36312,1716,8.04
9847,03,6,11,7,36319,2253,17.18
9847,03,6,11,8,34594,2558,21.54
9847,03,6,11,9,34595,2840,22.97
9847,03,6,11,10,35778,3101,23.73
9847,03,6,11,11,35855,3548,25.43
9847,03,6,11,12,35795,4044,27.14
9847,03,6,11,13,35846,4406,28.23
9847,03,6,11,14,34937,4619,29.7
9847,03,6,11,15,36329,4956,32.47
9847,03,6,11,16,36326,5257,37.12
9847,03,6,11,17,33895,5723,40.62
9847,03,6,11,18,36366,5912,41.58
9847,03,6,11,19,36368,6347,45.81
9847,03,6,11,20,31461,6628,49.99
9847,03,6,11,21,36379,7069,51.65
9847,03,6,11,22,33823,7401,53.45
9847,03,6,11,23,25274,8259,54.91
9847,03,6,11,24,21609,9644,59.16
9847,03,6,11,25,25636,10471,61.55
9847,03,6,11,26,20004,11154,63.78
9847,03,6,11,27,23017,11763,66.52
9847,03,6,11,28,20727,12128,68.34
9847,03,6,11,29,21669,12905,70.93
9847,03,6,11,30,24068,13832,74.9
9847,03,6,11,31,21564,14156,76.12
9847,03,6,11,32,21615,14785,77.81
9847,03,6,11,33,21415,15140,80.22
9847,03,6,11,34,37348,16081,86.94
9847,03,6,11,35,25956,16469,88.28
9847,03,6,11,36,25957,16784,89.28
9847,03,6,11,37,25960,17136,89.89
9847,03,6,11,38,26619,17737,91.59
9847,03,6,11,39,26621,18401,93.41
9847,03,6,11,40,21617,18729,94.69
9847,03,6,11,41,21479,19488,96.64
9847,03,6,11,42,20611,20180,98.22
9847,03,6,11,43,26656,20459,97.79
9847,03,6,11,44,22951,21063,99.27
9847,03,1,12,1,37413,0,1.56
9847,03,1,12,2,31685,492,2.65
9847,03,1,12,3,39938,706,3.69
9847,03,1,12,4,34905,1038,4.8
9847,03,1,12,5,31446,1339,5.74
9847,03,1,12,6,36312,1795,8.61
9847,03,1,12,7,36319,2332,11.46
9847,03,1,12,8,34594,2637,13.44
9847,03,1,12,9,34595,2919,14.6
9847,03,1,12,10,35778,3180,15.35
9847,03,1,12,11,35855,3627,16.83
9847,03,1,12,12,35795,4123,19.23
9847,03,1,12,13,35846,4485,20.17
9847,03,1,12,14,34937,4698,21.09
9847,03,1,12,15,36329,5035,22.66
9847,03,1,12,16,36326,5336,24.99
9847,03,1,12,17,33895,5802,27.53
9847,03,1,12,18,36366,5991,28.31
9847,03,1,12,19,36368,6426,31.18
9847,03,1,12,20,31461,6707,34.69
9847,03,1,12,21,36379,7148,36.35
9847,03,1,12,22,33823,7480,37.68
9847,03,1,12,23,25274,8338,39.01
9847,03,1,12,24,21609,9723,42.53
9847,03,1,12,25,25636,10550,45.01
9847,03,1,12,26,20004,11233,47.36
9847,03,1,12,27,23017,11842,52.17
9847,03,1,12,28,20727,12207,54
9847,03,1,12,29,21669,12984,56.99
9847,03,1,12,30,24068,13911,60.82
9847,03,1,12,31,21564,14235,62.01
9847,03,1,12,32,21615,14864,63.78
9847,03,1,12,33,21415,15219,65.36
9847,03,1,12,34,37348,16160,68.72
9847,03,1,12,35,25956,16548,70.31
9847,03,1,12,36,25957,16863,71.41
9847,03,1,12,37,25960,17215,72.03
9847,03,1,12,38,26619,17816,73.85
9847,03,1,12,39,26621,18480,76.36
9847,03,1,12,40,21617,18808,78.14
9847,03,1,12,41,21479,19567,80.08
9847,03,1,12,42,20611,20259,82.15
9847,03,1,12,43,26656,20548,83.73
9847,03,1,12,44,22951,21145,83.22
9847,03,2,12,1,37413,0,1.48
9847,03,2,12,2,31685,492,1.92
9847,03,2,12,3,39938,706,2.89
9847,03,2,12,4,34905,1020,3.84
9847,03,2,12,5,31446,1321,4.96
9847,03,2,12,6,36312,1777,7.31
9847,03,2,12,7,36319,2314,9.64
9847,03,2,12,8,34594,2619,11.63
9847,03,2,12,9,34595,2901,12.7
9847,03,2,12,10,35778,3162,13.36
9847,03,2,12,11,35855,3609,14.88
9847,03,2,12,12,35795,4105,17.32
9847,03,2,12,13,35846,4467,18.45
9847,03,2,12,14,34937,4680,19.25
9847,03,2,12,15,36329,5017,20.29
9847,03,2,12,16,36326,5318,22.25
9847,03,2,12,17,33895,5784,24.49
9847,03,2,12,18,36366,5973,25.2
9847,03,2,12,19,36368,6408,28.79
9847,03,2,12,20,31461,6689,33.34
9847,03,2,12,21,36379,7130,35.25
9847,03,2,12,22,33823,7462,36.52
9847,03,2,12,23,25274,8320,37.91
9847,03,2,12,24,21609,9705,41.89
9847,03,2,12,25,25636,10532,44.53
9847,03,2,12,26,20004,11215,46.94
9847,03,2,12,27,23017,11824,51.33
9847,03,2,12,28,20727,12189,53.61
9847,03,2,12,29,21669,12966,56.66
9847,03,2,12,30,24068,13893,61.2
9847,03,2,12,31,21564,14217,62.41
9847,03,2,12,32,21615,14846,64.53
9847,03,2,12,33,21415,15201,66.13
9847,03,2,12,34,37348,16142,70.23
9847,03,2,12,35,25956,16530,71.58
9847,03,2,12,36,25957,16845,72.63
9847,03,2,12,37,25960,17197,73.24
9847,03,2,12,38,26619,17798,74.88
9847,03,2,12,39,26621,18462,77.21
9847,03,2,12,40,21617,18790,78.75
9847,03,2,12,41,21479,19549,80.71
9847,03,2,12,42,20611,20239,82.32
9847,03,2,12,43,26656,20472,83.11
9847,03,2,12,44,22951,21098,83.68
9847,03,3,12,1,37413,0,1.1
9847,03,3,12,2,31685,492,1.56
9847,03,3,12,3,39938,706,2.59
9847,03,3,12,4,34905,1038,3.63
9847,03,3,12,5,31446,1339,5.12
9847,03,3,12,6,36312,1795,7.58
9847,03,3,12,7,36319,2332,10.29
9847,03,3,12,8,34594,2637,12.42
9847,03,3,12,9,34595,2919,13.49
9847,03,3,12,10,35778,3180,14.23
9847,03,3,12,11,35855,3627,15.71
9847,03,3,12,12,35795,4123,17.91
9847,03,3,12,13,35846,4485,18.87
9847,03,3,12,14,34937,4698,19.78
9847,03,3,12,15,36329,5035,21.37
9847,03,3,12,16,36326,5336,23.4
9847,03,3,12,17,33895,5802,25.74
9847,03,3,12,18,36366,5991,26.54
9847,03,3,12,19,36368,6426,29.05
9847,03,3,12,20,31461,6707,31.73
9847,03,3,12,21,36379,7148,33.31
9847,03,3,12,22,33823,7480,34.68
9847,03,3,12,23,25274,8338,35.79
9847,03,3,12,24,21609,9723,39.9
9847,03,3,12,25,25636,10550,42.48
9847,03,3,12,26,20004,11233,45.36
9847,03,3,12,27,23017,11842,49.59
9847,03,3,12,28,20727,12207,51.74
9847,03,3,12,29,21669,12984,55.62
9847,03,3,12,30,24068,13911,59.5
9847,03,3,12,31,21564,14235,60.42
9847,03,3,12,32,21615,14864,62.26
9847,03,3,12,33,21415,15219,63.78
9847,03,3,12,34,37348,16160,67.8
9847,03,3,12,35,25956,16548,69.48
9847,03,3,12,36,25957,16863,70.64
9847,03,3,12,37,25960,17215,71.31
9847,03,3,12,38,26619,17816,72.9
9847,03,3,12,39,26621,18480,75.34
9847,03,3,12,40,21617,18808,76.87
9847,03,3,12,41,21479,19567,78.67
9847,03,3,12,42,20611,20259,81.3
9847,03,3,12,43,26656,20490,81.19
9847,03,3,12,44,22951,21116,81.77
9847,03,4,12,1,37413,0,1.15
9847,03,4,12,2,31685,492,1.62
9847,03,4,12,3,39938,706,2.73
9847,03,4,12,4,34905,1038,3.86
9847,03,4,12,5,31446,1339,5.3
9847,03,4,12,6,36312,1795,8.13
9847,03,4,12,7,36319,2332,10.36
9847,03,4,12,8,34594,2637,12.18
9847,03,4,12,9,34595,2919,13.26
9847,03,4,12,10,35778,3131,14.09
9847,03,4,12,11,35855,3578,15.61
9847,03,4,12,12,35795,4074,17.85
9847,03,4,12,13,35846,4436,18.78
9847,03,4,12,14,34937,4649,19.56
9847,03,4,12,15,36329,4986,20.51
9847,03,4,12,16,36326,5287,22.57
9847,03,4,12,17,33895,5753,24.86
9847,03,4,12,18,36366,5942,25.58
9847,03,4,12,19,36368,6377,28.43
9847,03,4,12,20,31461,6658,30.55
9847,03,4,12,21,36379,7099,32.3
9847,03,4,12,22,33823,7431,33.61
9847,03,4,12,23,25274,8289,35.12
9847,03,4,12,24,21609,9674,38.55
9847,03,4,12,25,25636,10501,40.88
9847,03,4,12,26,20004,11184,43.55
9847,03,4,12,27,23017,11793,47.98
9847,03,4,12,28,20727,12158,50.35
9847,03,4,12,29,21669,12935,53.66
9847,03,4,12,30,24068,13857,57.56
9847,03,4,12,31,21564,14181,58.71
9847,03,4,12,32,21615,14710,61.1
9847,03,4,12,33,21415,15065,62.63
9847,03,4,12,34,37348,16006,66.74
9847,03,4,12,35,25956,16394,68.39
9847,03,4,12,36,25957,16709,69.44
9847,03,4,12,37,25960,17061,69.98
9847,03,4,12,38,26619,17662,71.7
9847,03,4,12,39,26621,18326,74.22
9847,03,4,12,40,21617,18654,75.92
9847,03,4,12,41,21479,19413,78.02
